ID_Cartao,Produto_Mastercard,Tipo_Cartao,Data_Emissao,Data_Ativacao,Data_Validade,Limite_Cartao
36035942,Platinum,Crédito,2023-02-11 12:29:20,2023-02-12 12:29:20,2028-01-17,14000.0
16588125,Black,Crédito,2021-04-23 22:49:23,2021-05-16 22:49:23,2026-05-16,26000.0
82830861,Black,Crédito,2023-05-12 13:18:16,2023-05-13 13:18:16,2028-01-17,44000.0
44572489,Platinum,Crédito,2023-04-12 00:18:50,2023-04-13 00:18:50,2028-01-17,12000.0
36539321,Platinum,Crédito,2022-04-18 06:32:45,2022-05-01 06:32:45,2027-05-01,32000.0
93462293,Black,Crédito,2023-02-15 13:43:57,2023-02-16 13:43:57,2028-01-17,25000.0
48552753,Maestro/Debit,Débito,2023-01-05 06:06:02,2023-01-17 09:40:00,2028-01-17,0.0
12260527,Gold,Crédito,2023-08-09 11:11:55,2023-08-10 11:11:55,2028-01-17,8000.0
25874054,Standard,Crédito,2023-07-17 03:40:33,2023-07-18 03:40:33,2028-01-17,17000.0
93947161,Black,Crédito,2022-05-16 14:46:03,2022-06-12 14:46:03,2027-06-12,37000.0
14510109,Black,Crédito,2020-04-05 02:00:07,2020-04-26 02:00:07,2025-04-26,35000.0
57177612,Black,Crédito,2022-01-10 07:28:27,2022-02-02 07:28:27,2027-02-02,47000.0
14759829,Standard,Crédito,2021-07-26 19:11:35,2021-08-21 19:11:35,2026-08-21,14000.0
57964176,Maestro/Debit,Débito,2023-02-28 06:19:23,2023-03-01 06:19:23,2028-01-17,0.0
32519961,Platinum,Crédito,2023-03-16 19:32:57,2023-03-17 19:32:57,2028-01-17,17000.0
61222145,Black,Crédito,2021-12-04 04:07:31,2021-12-15 04:07:31,2026-12-15,15000.0
45359486,Platinum,Crédito,2023-05-07 10:36:35,2023-05-08 10:36:35,2028-01-17,23000.0
38147357,Platinum,Crédito,2020-08-25 16:21:51,2020-09-01 16:21:51,2025-09-01,13000.0
22087869,Platinum,Crédito,2022-09-20 14:00:38,2022-10-18 14:00:38,2027-10-18,15000.0
27495558,Platinum,Crédito,2023-03-16 14:01:39,2023-03-17 14:01:39,2028-01-18,16000.0
89688385,Standard,Crédito,2020-07-16 02:31:37,2020-08-12 02:31:37,2025-08-12,12000.0
45807287,Black,Crédito,2023-05-01 15:21:22,2023-05-02 15:21:22,2028-01-18,39000.0
32198152,Black,Crédito,2022-11-23 01:09:30,2022-12-07 01:09:30,2027-12-07,43000.0
82868703,Maestro/Debit,Débito,2020-08-12 23:24:24,2020-08-23 23:24:24,2025-08-23,0.0
67838555,Black,Crédito,2021-01-17 22:35:15,2021-02-10 22:35:15,2026-02-10,26000.0
69603939,Black,Crédito,2023-04-01 03:33:13,2023-04-02 03:33:13,2028-01-18,16000.0
24404483,Black,Crédito,2023-10-02 10:35:42,2023-10-03 10:35:42,2028-01-18,46000.0
64516007,Black,Crédito,2023-11-29 21:44:28,2023-11-30 21:44:28,2028-01-18,35000.0
19656955,Platinum,Crédito,2021-11-19 01:44:08,2021-12-03 01:44:08,2026-12-03,18000.0
80335315,Gold,Crédito,2022-11-08 04:25:13,2022-11-19 04:25:13,2027-11-19,12000.0
81379275,Platinum,Crédito,2020-03-22 01:53:10,2020-03-30 01:53:10,2025-03-30,19000.0
85983198,Platinum,Crédito,2022-02-24 05:41:50,2022-03-14 05:41:50,2027-03-14,12000.0
40364326,Platinum,Crédito,2020-07-30 13:35:08,2020-08-19 13:35:08,2025-08-19,12000.0
28148056,Platinum,Crédito,2022-04-10 03:54:44,2022-04-11 03:54:44,2027-04-11,18000.0
40125045,Maestro/Debit,Débito,2023-12-09 04:43:05,2023-12-10 04:43:05,2028-01-18,0.0
70668018,Standard,Crédito,2023-09-07 16:30:47,2023-09-08 16:30:47,2028-01-18,9000.0
97492251,Black,Crédito,2023-10-19 20:58:17,2023-10-20 20:58:17,2028-01-18,25000.0
43383867,Gold,Crédito,2021-10-14 08:15:51,2021-10-21 08:15:51,2026-10-21,11000.0
64308236,Platinum,Crédito,2020-06-25 03:19:18,2020-07-21 03:19:18,2025-07-21,10000.0
14134566,Maestro/Debit,Débito,2021-07-30 18:25:40,2021-08-11 18:25:40,2026-08-11,0.0
89264468,Platinum,Crédito,2023-10-30 09:08:58,2023-10-31 09:08:58,2028-01-18,9000.0
19047611,Maestro/Debit,Débito,2023-05-17 16:19:58,2023-05-18 16:19:58,2028-01-18,0.0
79416861,Gold,Crédito,2021-06-02 12:40:42,2021-06-07 12:40:42,2026-06-07,17000.0
47111466,Platinum,Crédito,2020-11-29 02:48:27,2020-12-19 02:48:27,2025-12-19,25000.0
76926462,Gold,Crédito,2023-07-10 10:09:11,2023-07-11 10:09:11,2028-01-18,16000.0
21129682,Maestro/Debit,Débito,2022-12-02 05:13:08,2022-12-13 05:13:08,2027-12-13,0.0
34195114,Standard,Crédito,2023-09-23 23:43:50,2023-09-24 23:43:50,2028-01-18,16000.0
91046139,Black,Crédito,2022-05-30 02:46:45,2022-06-25 02:46:45,2027-06-25,29000.0
56743979,Standard,Crédito,2023-06-18 14:51:43,2023-06-19 14:51:43,2028-01-19,7000.0
66937433,Platinum,Crédito,2020-05-07 18:13:06,2020-06-01 18:13:06,2025-06-01,22000.0
64016440,Black,Crédito,2023-02-07 05:50:02,2023-02-08 05:50:02,2028-01-19,31000.0
50749843,Platinum,Crédito,2021-04-26 18:12:33,2021-05-19 18:12:33,2026-05-19,21000.0
26818938,Platinum,Crédito,2021-07-11 11:01:22,2021-07-27 11:01:22,2026-07-27,19000.0
78325102,Maestro/Debit,Débito,2022-11-28 19:56:09,2022-12-07 19:56:09,2027-12-07,0.0
78840328,Platinum,Crédito,2021-12-05 15:44:07,2021-12-27 15:44:07,2026-12-27,18000.0
86968086,Maestro/Debit,Débito,2022-05-13 11:50:05,2022-06-01 11:50:05,2027-06-01,0.0
61375279,Black,Crédito,2022-10-16 21:57:53,2022-10-21 21:57:53,2027-10-21,42000.0
66333237,Platinum,Crédito,2021-07-29 03:38:54,2021-08-06 03:38:54,2026-08-06,32000.0
44016881,Platinum,Crédito,2021-08-19 08:38:33,2021-09-02 08:38:33,2026-09-02,22000.0
37945338,Platinum,Crédito,2022-01-23 19:55:52,2022-02-07 19:55:52,2027-02-07,15000.0
84136118,Black,Crédito,2022-01-05 21:31:06,2022-01-25 21:31:06,2027-01-25,25000.0
54042747,Black,Crédito,2023-04-16 17:16:30,2023-04-17 17:16:30,2028-01-19,31000.0
40608357,Gold,Crédito,2022-11-02 11:22:01,2022-11-17 11:22:01,2027-11-17,21000.0
40146978,Platinum,Crédito,2023-08-16 16:39:05,2023-08-17 16:39:05,2028-01-19,29000.0
45381509,Platinum,Crédito,2022-04-24 11:42:46,2022-05-11 11:42:46,2027-05-11,15000.0
57447660,Platinum,Crédito,2023-09-08 14:00:32,2023-09-09 14:00:32,2028-01-20,13000.0
32759974,Standard,Crédito,2020-10-27 00:01:06,2020-11-09 00:01:06,2025-11-09,13000.0
22383081,Maestro/Debit,Débito,2021-10-02 20:56:54,2021-10-03 20:56:54,2026-10-03,0.0
84426091,Platinum,Crédito,2020-11-28 23:40:40,2020-12-20 23:40:40,2025-12-20,15000.0
86706108,Platinum,Crédito,2023-03-22 22:00:26,2023-03-23 22:00:26,2028-01-20,12000.0
21014713,Black,Crédito,2021-09-12 00:25:39,2021-10-11 00:25:39,2026-10-11,32000.0
96604906,Maestro/Debit,Débito,2023-09-24 04:18:13,2023-09-25 04:18:13,2028-01-20,0.0
98473935,Black,Crédito,2020-08-20 04:51:19,2020-09-02 04:51:19,2025-09-02,19000.0
41412435,Black,Crédito,2023-02-06 15:05:38,2023-02-07 15:05:38,2028-01-20,22000.0
15576329,Platinum,Crédito,2022-12-16 14:37:53,2022-12-22 14:37:53,2027-12-22,16000.0
37523702,Platinum,Crédito,2022-09-04 17:44:48,2022-09-18 17:44:48,2027-09-18,18000.0
64574655,Black,Crédito,2022-05-05 03:13:41,2022-05-21 03:13:41,2027-05-21,42000.0
81554412,Gold,Crédito,2021-02-09 04:02:15,2021-02-09 04:02:15,2026-02-09,11000.0
73417901,Black,Crédito,2023-01-25 14:26:28,2023-01-26 14:26:28,2028-01-20,30000.0
72296358,Gold,Crédito,2022-03-14 23:35:57,2022-04-04 23:35:57,2027-04-04,20000.0
28108479,Black,Crédito,2022-08-05 18:52:13,2022-09-02 18:52:13,2027-09-02,23000.0
20843343,Black,Crédito,2023-02-13 10:13:09,2023-02-14 10:13:09,2028-01-20,17000.0
17146280,Maestro/Debit,Débito,2020-12-07 20:49:07,2020-12-22 20:49:07,2025-12-22,0.0
97188096,Black,Crédito,2023-06-24 04:43:05,2023-06-25 04:43:05,2028-01-20,21000.0
26394834,Gold,Crédito,2021-05-13 10:46:51,2021-06-02 10:46:51,2026-06-02,23000.0
67582844,Gold,Crédito,2021-10-04 12:49:15,2021-10-16 12:49:15,2026-10-16,17000.0
61778177,Black,Crédito,2023-01-18 00:04:34,2023-01-21 00:37:00,2028-01-21,40000.0
61402440,Maestro/Debit,Débito,2021-10-23 18:36:07,2021-11-13 18:36:07,2026-11-13,0.0
93185837,Platinum,Crédito,2021-12-07 13:17:48,2021-12-07 13:17:48,2026-12-07,11000.0
38817651,Standard,Crédito,2022-06-09 15:21:25,2022-06-29 15:21:25,2027-06-29,12000.0
43169235,Black,Crédito,2021-01-17 16:19:15,2021-02-10 16:19:15,2026-02-10,19000.0
56419716,Maestro/Debit,Débito,2023-05-19 22:00:26,2023-05-20 22:00:26,2028-01-21,0.0
46550938,Black,Crédito,2021-08-08 16:15:41,2021-08-10 16:15:41,2026-08-10,30000.0
66745193,Platinum,Crédito,2021-09-25 23:00:06,2021-10-11 23:00:06,2026-10-11,12000.0
61329388,Gold,Crédito,2023-10-03 10:03:14,2023-10-04 10:03:14,2028-01-21,15000.0
23001562,Maestro/Debit,Débito,2023-06-09 01:43:51,2023-06-10 01:43:51,2028-01-21,0.0
55416861,Maestro/Debit,Débito,2021-12-10 20:53:13,2021-12-28 20:53:13,2026-12-28,0.0
33923108,Maestro/Debit,Débito,2023-04-30 09:29:56,2023-05-01 09:29:56,2028-01-21,0.0
52319673,Maestro/Debit,Débito,2021-08-03 00:18:33,2021-08-25 00:18:33,2026-08-25,0.0
11386313,Black,Crédito,2020-08-05 20:53:48,2020-08-26 20:53:48,2025-08-26,27000.0
30694267,Platinum,Crédito,2021-11-01 17:05:00,2021-11-27 17:05:00,2026-11-27,27000.0
69764183,Platinum,Crédito,2021-11-14 09:00:59,2021-11-21 09:00:59,2026-11-21,32000.0
98034547,Platinum,Crédito,2022-08-31 17:13:08,2022-09-29 17:13:08,2027-09-29,29000.0
74986162,Platinum,Crédito,2022-12-03 15:13:09,2022-12-27 15:13:09,2027-12-27,18000.0
56987566,Platinum,Crédito,2023-05-02 11:57:29,2023-05-03 11:57:29,2028-01-22,31000.0
28441495,Black,Crédito,2023-02-18 07:03:08,2023-02-19 07:03:08,2028-01-22,27000.0
71871700,Gold,Crédito,2022-04-07 20:56:04,2022-04-29 20:56:04,2027-04-29,10000.0
75911310,Black,Crédito,2021-04-08 15:56:23,2021-04-27 15:56:23,2026-04-27,45000.0
18572149,Black,Crédito,2021-09-22 18:54:01,2021-09-23 18:54:01,2026-09-23,18000.0
69511297,Platinum,Crédito,2023-05-23 13:14:13,2023-05-24 13:14:13,2028-01-22,29000.0
43223461,Gold,Crédito,2023-07-21 23:43:50,2023-07-22 23:43:50,2028-01-22,18000.0
60770749,Standard,Crédito,2021-09-06 04:48:01,2021-09-20 04:48:01,2026-09-20,13000.0
54752423,Gold,Crédito,2022-07-16 18:07:04,2022-08-04 18:07:04,2027-08-04,24000.0
46023188,Black,Crédito,2022-12-26 06:10:50,2023-01-22 14:35:00,2028-01-06,22000.0
45470268,Gold,Crédito,2023-01-23 00:32:56,2023-01-24 00:32:56,2028-01-22,8000.0
13473432,Black,Crédito,2023-12-01 23:13:07,2023-12-02 23:13:07,2028-01-22,36000.0
53596874,Platinum,Crédito,2021-03-30 20:58:05,2021-04-12 20:58:05,2026-04-12,27000.0
79878343,Platinum,Crédito,2020-05-17 15:19:41,2020-06-12 15:19:41,2025-06-12,27000.0
69362508,Black,Crédito,2020-11-14 01:12:45,2020-12-05 01:12:45,2025-12-05,37000.0
58417158,Platinum,Crédito,2022-06-09 17:28:14,2022-07-08 17:28:14,2027-07-08,17000.0
57441801,Maestro/Debit,Débito,2022-05-05 23:32:13,2022-05-18 23:32:13,2027-05-18,0.0
68336842,Maestro/Debit,Débito,2020-09-05 21:36:30,2020-09-07 21:36:30,2025-09-07,0.0
48688039,Platinum,Crédito,2022-01-28 10:38:00,2022-01-28 10:38:00,2027-01-28,10000.0
10658783,Black,Crédito,2020-06-19 10:02:25,2020-07-08 10:02:25,2025-07-08,37000.0
34819303,Black,Crédito,2022-02-03 03:45:21,2022-02-03 03:45:21,2027-02-03,30000.0
11377154,Platinum,Crédito,2023-03-04 22:31:47,2023-03-05 22:31:47,2028-01-23,25000.0
62557315,Maestro/Debit,Débito,2020-05-03 18:53:43,2020-05-21 18:53:43,2025-05-21,0.0
26912738,Black,Crédito,2022-04-08 04:58:34,2022-05-01 04:58:34,2027-05-01,18000.0
21189154,Standard,Crédito,2021-05-13 05:38:06,2021-05-22 05:38:06,2026-05-22,8000.0
62680172,Black,Crédito,2021-08-15 05:55:43,2021-08-18 05:55:43,2026-08-18,27000.0
95211598,Maestro/Debit,Débito,2022-04-24 17:36:35,2022-04-27 17:36:35,2027-04-27,0.0
67924695,Platinum,Crédito,2020-12-11 08:55:17,2020-12-23 08:55:17,2025-12-23,26000.0
29071431,Gold,Crédito,2023-01-19 20:38:41,2023-01-23 22:59:00,2028-01-23,22000.0
85666057,Platinum,Crédito,2022-03-16 23:13:54,2022-03-24 23:13:54,2027-03-24,12000.0
17099268,Gold,Crédito,2020-09-20 04:43:21,2020-09-26 04:43:21,2025-09-26,21000.0
56663478,Black,Crédito,2021-06-26 19:11:35,2021-07-11 19:11:35,2026-07-11,33000.0
56234387,Black,Crédito,2021-02-06 02:54:53,2021-02-23 02:54:53,2026-02-23,41000.0
83771313,Maestro/Debit,Débito,2022-12-22 21:44:55,2022-12-24 21:44:55,2027-12-24,0.0
86407914,Maestro/Debit,Débito,2023-01-15 07:10:52,2023-01-24 08:30:00,2028-01-24,0.0
79464165,Standard,Crédito,2023-08-22 03:40:06,2023-08-23 03:40:06,2028-01-24,18000.0
14251758,Gold,Crédito,2021-05-03 01:45:29,2021-05-12 01:45:29,2026-05-12,19000.0
98769966,Maestro/Debit,Débito,2023-05-12 14:46:45,2023-05-13 14:46:45,2028-01-24,0.0
50427470,Black,Crédito,2021-06-18 02:05:13,2021-07-13 02:05:13,2026-07-13,27000.0
95028040,Platinum,Crédito,2020-10-02 03:00:18,2020-10-31 03:00:18,2025-10-31,33000.0
93096234,Platinum,Crédito,2022-07-20 12:11:55,2022-08-14 12:11:55,2027-08-14,31000.0
79557780,Gold,Crédito,2022-09-28 15:47:53,2022-10-19 15:47:53,2027-10-19,16000.0
94907933,Platinum,Crédito,2022-10-26 16:52:45,2022-11-10 16:52:45,2027-11-10,29000.0
52115370,Black,Crédito,2023-04-17 11:51:51,2023-04-18 11:51:51,2028-01-24,38000.0
15695529,Gold,Crédito,2023-10-07 00:32:56,2023-10-08 00:32:56,2028-01-25,21000.0
31840856,Maestro/Debit,Débito,2022-02-02 05:02:55,2022-02-26 05:02:55,2027-02-26,0.0
78211467,Platinum,Crédito,2023-09-14 16:22:58,2023-09-15 16:22:58,2028-01-25,11000.0
51644064,Black,Crédito,2020-07-30 20:00:01,2020-08-14 20:00:01,2025-08-14,15000.0
96837636,Black,Crédito,2021-01-30 01:36:46,2021-02-06 01:36:46,2026-02-06,36000.0
42500389,Black,Crédito,2023-03-26 14:20:27,2023-03-27 14:20:27,2028-01-25,28000.0
83627706,Platinum,Crédito,2022-11-11 07:32:30,2022-11-25 07:32:30,2027-11-25,32000.0
83103676,Gold,Crédito,2021-04-19 07:56:35,2021-05-09 07:56:35,2026-05-09,23000.0
47689237,Gold,Crédito,2021-09-21 12:35:41,2021-09-23 12:35:41,2026-09-23,19000.0
11640477,Gold,Crédito,2021-11-09 01:37:09,2021-11-12 01:37:09,2026-11-12,13000.0
57594641,Platinum,Crédito,2022-07-24 12:44:54,2022-08-22 12:44:54,2027-08-22,28000.0
26547193,Maestro/Debit,Débito,2022-04-14 10:45:08,2022-04-26 10:45:08,2027-04-26,0.0
74992506,Platinum,Crédito,2023-04-18 16:28:57,2023-04-19 16:28:57,2028-01-25,12000.0
77113999,Platinum,Crédito,2023-02-23 09:29:56,2023-02-24 09:29:56,2028-01-25,20000.0
92661557,Maestro/Debit,Débito,2022-04-05 12:23:59,2022-04-13 12:23:59,2027-04-13,0.0
11379375,Black,Crédito,2021-02-24 14:05:14,2021-03-20 14:05:14,2026-03-20,19000.0
83418768,Black,Crédito,2023-02-21 05:51:32,2023-02-22 05:51:32,2028-01-25,30000.0
17969331,Maestro/Debit,Débito,2021-07-22 06:07:27,2021-08-09 06:07:27,2026-08-09,0.0
55763003,Platinum,Crédito,2023-01-19 04:56:16,2023-01-25 23:07:00,2028-01-25,26000.0
32867664,Gold,Crédito,2021-02-13 09:06:54,2021-02-28 09:06:54,2026-02-28,9000.0
23411434,Black,Crédito,2022-08-03 01:15:32,2022-08-24 01:15:32,2027-08-24,25000.0
39974559,Gold,Crédito,2022-12-06 15:55:42,2022-12-25 15:55:42,2027-12-25,20000.0
82435994,Platinum,Crédito,2021-08-05 19:21:16,2021-08-09 19:21:16,2026-08-09,34000.0
52331811,Black,Crédito,2021-04-09 15:10:42,2021-05-08 15:10:42,2026-05-08,37000.0
94459523,Gold,Crédito,2021-08-28 08:25:45,2021-09-06 08:25:45,2026-09-06,18000.0
47671149,Platinum,Crédito,2020-10-14 06:34:11,2020-10-31 06:34:11,2025-10-31,17000.0
84852797,Platinum,Crédito,2023-06-01 05:50:02,2023-06-02 05:50:02,2028-01-26,29000.0
17492175,Black,Crédito,2023-03-06 04:13:15,2023-03-07 04:13:15,2028-01-26,41000.0
17188831,Black,Crédito,2023-04-16 05:50:02,2023-04-17 05:50:02,2028-01-26,17000.0
41183496,Platinum,Crédito,2021-10-22 02:58:09,2021-11-10 02:58:09,2026-11-10,21000.0
45106227,Black,Crédito,2023-01-07 13:13:03,2023-01-26 11:50:00,2028-01-24,18000.0
34701880,Maestro/Debit,Débito,2022-06-07 22:32:38,2022-06-17 22:32:38,2027-06-17,0.0
22275577,Black,Crédito,2023-04-05 07:10:52,2023-04-06 07:10:52,2028-01-26,35000.0
99667669,Platinum,Crédito,2021-06-14 08:51:11,2021-07-10 08:51:11,2026-07-10,16000.0
11859355,Black,Crédito,2021-11-01 11:35:53,2021-11-12 11:35:53,2026-11-12,23000.0
50234537,Platinum,Crédito,2022-12-07 21:25:17,2022-12-24 21:25:17,2027-12-24,31000.0
98282745,Maestro/Debit,Débito,2022-07-09 04:53:26,2022-08-03 04:53:26,2027-08-03,0.0
63469537,Black,Crédito,2021-10-10 21:56:41,2021-10-11 21:56:41,2026-10-11,17000.0
23394585,Maestro/Debit,Débito,2023-06-16 17:20:43,2023-06-17 17:20:43,2028-01-27,0.0
99094165,Platinum,Crédito,2021-06-09 17:02:41,2021-06-09 17:02:41,2026-06-09,14000.0
64376298,Gold,Crédito,2021-11-01 18:50:35,2021-11-23 18:50:35,2026-11-23,17000.0
50161723,Gold,Crédito,2021-12-24 03:36:56,2022-01-02 03:36:56,2027-01-02,16000.0
79692484,Maestro/Debit,Débito,2020-12-16 19:41:15,2021-01-05 19:41:15,2026-01-05,0.0
78917029,Platinum,Crédito,2022-10-17 14:54:34,2022-10-17 14:54:34,2027-10-17,24000.0
47504399,Gold,Crédito,2020-06-25 12:12:53,2020-06-30 12:12:53,2025-06-30,21000.0
94629863,Black,Crédito,2020-06-21 01:37:39,2020-06-27 01:37:39,2025-06-27,20000.0
42905592,Black,Crédito,2022-05-07 21:17:45,2022-05-23 21:17:45,2027-05-23,39000.0
76719971,Maestro/Debit,Débito,2023-05-04 16:14:23,2023-05-05 16:14:23,2028-01-28,0.0
78774218,Platinum,Crédito,2022-09-27 04:34:50,2022-10-03 04:34:50,2027-10-03,18000.0
74568740,Platinum,Crédito,2022-10-04 01:24:17,2022-10-20 01:24:17,2027-10-20,14000.0
43471635,Standard,Crédito,2021-10-03 10:42:39,2021-10-05 10:42:39,2026-10-05,11000.0
50995966,Black,Crédito,2021-06-20 06:23:13,2021-07-05 06:23:13,2026-07-05,29000.0
77886090,Maestro/Debit,Débito,2023-08-18 22:00:26,2023-08-19 22:00:26,2028-01-28,0.0
90678152,Gold,Crédito,2021-01-03 06:51:47,2021-01-22 06:51:47,2026-01-22,22000.0
78066101,Gold,Crédito,2023-08-31 13:13:03,2023-09-01 13:13:03,2028-01-28,20000.0
55158539,Standard,Crédito,2023-02-10 07:00:11,2023-02-11 07:00:11,2028-01-28,13000.0
10233033,Black,Crédito,2021-11-15 01:08:13,2021-11-18 01:08:13,2026-11-18,36000.0
26408915,Platinum,Crédito,2022-04-23 11:40:45,2022-05-15 11:40:45,2027-05-15,13000.0
50425050,Platinum,Crédito,2021-01-10 08:31:24,2021-01-20 08:31:24,2026-01-20,28000.0
73087341,Platinum,Crédito,2022-08-07 17:44:42,2022-08-26 17:44:42,2027-08-26,15000.0
72654201,Standard,Crédito,2023-07-03 03:45:01,2023-07-04 03:45:01,2028-01-29,12000.0
95253447,Maestro/Debit,Débito,2021-12-28 17:26:34,2022-01-26 17:26:34,2027-01-26,0.0
74347262,Platinum,Crédito,2023-08-15 05:15:42,2023-08-16 05:15:42,2028-01-29,29000.0
70489115,Platinum,Crédito,2022-04-11 16:17:44,2022-04-18 16:17:44,2027-04-18,14000.0
75729051,Maestro/Debit,Débito,2021-07-01 05:15:42,2021-07-05 05:15:42,2026-07-05,0.0
13737381,Platinum,Crédito,2023-04-08 02:55:03,2023-04-09 02:55:03,2028-01-30,9000.0
67271799,Platinum,Crédito,2023-07-26 15:12:52,2023-07-27 15:12:52,2028-01-30,21000.0
31142869,Platinum,Crédito,2020-07-18 06:57:07,2020-08-01 06:57:07,2025-08-01,18000.0
63533887,Maestro/Debit,Débito,2023-10-14 23:26:06,2023-10-15 23:26:06,2028-01-30,0.0
66986054,Gold,Crédito,2022-11-08 10:10:12,2022-11-25 10:10:12,2027-11-25,11000.0
26582646,Standard,Crédito,2023-01-14 05:54:10,2023-01-30 05:38:00,2028-01-19,10000.0
88643716,Maestro/Debit,Débito,2021-05-28 07:28:27,2021-06-06 07:28:27,2026-06-06,0.0
89939258,Platinum,Crédito,2023-09-27 04:08:27,2023-09-28 04:08:27,2028-01-30,22000.0
44203925,Platinum,Crédito,2022-12-19 07:20:29,2023-01-30 16:21:00,2028-01-08,17000.0
93398869,Gold,Crédito,2020-08-02 03:23:12,2020-08-27 03:23:12,2025-08-27,8000.0
69401841,Platinum,Crédito,2023-07-21 02:06:05,2023-07-22 02:06:05,2028-01-31,31000.0
57949933,Standard,Crédito,2020-10-27 02:41:01,2020-11-03 02:41:01,2025-11-03,18000.0
76358196,Maestro/Debit,Débito,2023-11-11 23:11:38,2023-11-12 23:11:38,2028-01-31,0.0
89042975,Gold,Crédito,2023-04-02 02:28:08,2023-04-03 02:28:08,2028-01-31,19000.0
65080121,Gold,Crédito,2022-02-16 14:58:57,2022-03-09 14:58:57,2027-03-09,11000.0
83464997,Gold,Crédito,2023-09-09 10:03:14,2023-09-10 10:03:14,2028-01-31,14000.0
81777545,Gold,Crédito,2021-02-22 12:43:36,2021-03-19 12:43:36,2026-03-19,16000.0
90934274,Platinum,Crédito,2023-02-05 01:05:36,2023-02-06 01:05:36,2028-01-31,17000.0
88247196,Black,Crédito,2022-08-07 05:02:37,2022-08-18 05:02:37,2027-08-18,39000.0
88985513,Platinum,Crédito,2021-11-08 10:28:03,2021-11-19 10:28:03,2026-11-19,19000.0
53333648,Gold,Crédito,2023-04-07 18:35:57,2023-04-08 18:35:57,2028-01-31,14000.0
93645743,Platinum,Crédito,2023-03-31 02:08:29,2023-04-01 02:08:29,2028-01-31,24000.0
75889633,Gold,Crédito,2022-06-04 10:32:37,2022-06-10 10:32:37,2027-06-10,17000.0
34634044,Platinum,Crédito,2023-07-29 02:17:21,2023-07-30 02:17:21,2028-02-01,26000.0
71185372,Gold,Crédito,2021-01-16 18:26:42,2021-01-19 18:26:42,2026-01-19,11000.0
26028100,Black,Crédito,2020-08-15 05:08:37,2020-09-04 05:08:37,2025-09-04,24000.0
26319996,Standard,Crédito,2022-08-09 01:25:12,2022-08-17 01:25:12,2027-08-17,8000.0
53044068,Platinum,Crédito,2023-02-26 07:00:11,2023-02-27 07:00:11,2028-02-01,19000.0
10172672,Platinum,Crédito,2020-01-14 16:49:43,2020-01-29 16:49:43,2025-01-29,26000.0
65366599,Platinum,Crédito,2021-08-11 20:29:32,2021-09-05 20:29:32,2026-09-05,34000.0
36556696,Standard,Crédito,2022-07-31 17:15:13,2022-08-12 17:15:13,2027-08-12,21000.0
19291985,Platinum,Crédito,2021-07-06 00:58:49,2021-07-09 00:58:49,2026-07-09,17000.0
98534939,Platinum,Crédito,2021-08-27 18:22:29,2021-09-19 18:22:29,2026-09-19,22000.0
25728964,Maestro/Debit,Débito,2022-04-30 01:50:18,2022-05-08 01:50:18,2027-05-08,0.0
63055290,Standard,Crédito,2023-12-31 04:06:15,2024-01-01 04:06:15,2028-02-01,16000.0
54249688,Maestro/Debit,Débito,2023-08-23 01:22:43,2023-08-24 01:22:43,2028-02-01,0.0
67647398,Platinum,Crédito,2020-12-01 03:42:24,2020-12-18 03:42:24,2025-12-18,16000.0
99856649,Platinum,Crédito,2022-11-29 06:10:29,2022-12-13 06:10:29,2027-12-13,23000.0
67960090,Maestro/Debit,Débito,2021-07-11 14:07:15,2021-07-25 14:07:15,2026-07-25,0.0
85249339,Gold,Crédito,2023-04-19 15:55:42,2023-04-20 15:55:42,2028-02-01,20000.0
11993605,Gold,Crédito,2022-09-11 08:07:47,2022-09-21 08:07:47,2027-09-21,14000.0
54092134,Platinum,Crédito,2023-07-02 01:12:32,2023-07-03 01:12:32,2028-02-01,15000.0
26413528,Platinum,Crédito,2023-05-20 00:24:21,2023-05-21 00:24:21,2028-02-01,25000.0
68457651,Black,Crédito,2023-05-05 16:16:28,2023-05-06 16:16:28,2028-02-01,39000.0
10274278,Platinum,Crédito,2021-09-24 13:25:20,2021-10-14 13:25:20,2026-10-14,31000.0
11513567,Black,Crédito,2021-12-05 19:47:00,2021-12-21 19:47:00,2026-12-21,30000.0
83912943,Black,Crédito,2023-06-05 08:15:49,2023-06-06 08:15:49,2028-02-02,33000.0
34653706,Maestro/Debit,Débito,2021-07-11 10:33:24,2021-08-04 10:33:24,2026-08-04,0.0
73608334,Platinum,Crédito,2021-04-02 16:41:20,2021-04-18 16:41:20,2026-04-18,18000.0
14287017,Platinum,Crédito,2022-05-10 14:01:39,2022-06-02 14:01:39,2027-06-02,18000.0
74631590,Maestro/Debit,Débito,2022-11-03 07:58:16,2022-11-28 07:58:16,2027-11-28,0.0
36948874,Gold,Crédito,2023-02-14 06:16:35,2023-02-15 06:16:35,2028-02-02,22000.0
10102264,Black,Crédito,2022-12-18 13:26:24,2023-02-02 06:16:00,2028-01-04,30000.0
48488194,Standard,Crédito,2021-04-13 14:06:49,2021-04-16 14:06:49,2026-04-16,13000.0
73599424,Gold,Crédito,2023-05-22 20:58:19,2023-05-23 20:58:19,2028-02-02,25000.0
50619342,Standard,Crédito,2023-04-12 11:31:45,2023-04-13 11:31:45,2028-02-02,8000.0
59940608,Standard,Crédito,2020-11-11 15:32:47,2020-11-12 15:32:47,2025-11-12,17000.0
